follower_id,following_id,follow_date
2348,54,2023-07-13
351,1537,2024-05-31
285,2662,2023-10-30
4132,864,2024-10-27
4629,2200,2023-11-11
4571,3877,2023-11-25
1329,1281,2024-05-23
3641,2791,2025-04-10
1270,4997,2025-05-15
1439,3766,2024-11-13
4045,4577,2024-11-03
4391,4412,2024-02-13
2089,228,2024-10-02
3998,4064,2024-11-25
3051,1718,2024-05-26
848,4337,2024-10-23
642,2972,2025-02-27
1597,2958,2023-11-11
3046,164,2024-05-23
410,569,2024-10-01
1490,4979,2023-09-27
3459,1715,2024-04-08
3299,2546,2023-07-17
867,4949,2024-05-24
4496,270,2024-03-12
3444,3872,2024-03-16
4066,172,2025-02-19
3437,746,2023-07-18
2807,2698,2023-12-06
140,2072,2025-02-14
106,1859,2023-08-22
3264,1724,2025-05-31
2142,2242,2024-02-21
821,3015,2024-11-06
3907,4299,2024-01-01
2764,3878,2024-01-21
1114,2665,2024-10-25
90,70,2023-08-21
4411,3561,2025-03-28
3381,651,2025-06-08
3831,4658,2025-04-01
3791,4384,2025-04-16
1900,2785,2024-04-11
3845,2826,2024-10-26
3688,562,2024-07-19
791,2136,2024-09-25
4639,183,2024-01-06
2486,2722,2025-01-31
1260,76,2023-08-23
2582,3903,2024-11-03
3043,1391,2025-03-03
2853,1167,2024-09-20
2220,1355,2024-07-05
3765,2242,2024-08-31
4310,110,2023-11-21
1839,4602,2024-05-27
1821,4151,2025-04-13
884,3722,2024-06-15
4187,3158,2025-01-27
4235,1342,2025-01-04
2902,2974,2024-08-19
63,4597,2024-05-15
1550,806,2023-10-14
1671,14,2024-11-18
510,913,2024-06-11
4913,2854,2023-11-11
4242,3501,2023-12-01
4448,1269,2025-05-27
1957,2328,2023-11-30
893,1993,2024-04-04
2222,3645,2025-03-22
163,4868,2024-01-31
1383,2208,2023-12-07
2658,4022,2023-07-18
3773,685,2024-02-07
3474,4499,2025-04-11
4505,1270,2025-01-02
2737,3719,2024-12-21
627,3751,2023-12-26
637,2539,2025-04-24
83,2555,2024-11-18
739,2964,2024-10-19
1059,4978,2025-04-17
1668,1603,2023-12-13
3580,905,2024-08-04
4649,1846,2024-09-30
1085,1338,2023-09-13
2422,1258,2023-07-02
1672,4033,2024-07-02
924,2276,2023-07-15
4958,4639,2024-05-18
2409,1288,2023-12-19
4968,1298,2024-04-08
4464,4743,2024-08-02
3089,3332,2024-07-27
58,3586,2024-09-03
3126,4000,2023-11-04
1016,3379,2023-07-22
1400,764,2025-05-01
254,3128,2024-05-24
1896,3291,2025-04-17
1745,4197,2023-12-18
4967,1432,2024-06-20
1734,4677,2024-10-11
3939,215,2024-04-06
2063,3868,2025-04-01
1919,531,2023-07-21
2861,2406,2024-06-07
4172,2993,2024-02-03
4053,883,2023-08-12
3399,2819,2023-12-27
3481,2012,2024-02-07
2148,3211,2024-06-19
3260,2354,2025-04-21
4240,1115,2024-02-05
1759,4612,2025-04-29
151,948,2023-10-11
2383,3231,2024-03-08
1354,461,2025-05-12
2390,3840,2023-08-13
1548,1251,2023-09-28
3929,3682,2023-09-06
3871,1996,2023-08-31
612,2674,2025-02-16
918,4654,2023-10-11
1693,882,2024-01-29
4017,2347,2025-04-22
1284,3757,2025-02-28
1987,1016,2023-11-24
942,3578,2025-01-23
3769,2350,2023-07-16
2062,1072,2024-02-21
751,3038,2025-06-02
3284,3560,2025-02-02
4937,4231,2023-12-05
4212,4420,2024-01-07
2724,1064,2024-09-17
4378,2339,2024-10-05
1046,2168,2024-04-01
1703,2414,2024-04-06
2156,3550,2024-09-16
1874,2111,2025-03-21
1356,2435,2025-02-21
272,2241,2025-06-18
487,3110,2023-08-21
4487,4712,2024-07-24
2882,2708,2025-04-05
1010,3466,2024-08-15
3748,1572,2025-05-30
790,1304,2024-06-19
2906,224,2024-02-23
1761,4989,2024-04-04
4059,3992,2023-08-29
4447,772,2023-10-09
1915,1616,2024-07-29
3567,56,2024-07-06
2639,4575,2023-10-08
3119,693,2025-05-30
4128,663,2024-08-09
2959,2062,2024-04-23
2172,4554,2024-06-12
4755,1328,2024-12-21
4170,4023,2024-05-12
1068,780,2024-10-18
2524,2195,2023-12-21
1596,1410,2023-10-05
4721,730,2024-05-15
4591,844,2024-05-20
3764,4885,2025-06-27
2303,418,2025-01-23
1988,2781,2023-12-07
2386,3839,2025-05-08
2710,4106,2023-11-23
2044,1217,2024-10-07
2828,3723,2025-05-13
4988,1997,2024-04-27
3261,876,2023-11-17
2469,3435,2024-10-19
1548,689,2024-07-31
3841,930,2025-02-11
4459,1506,2025-01-29
2433,815,2025-01-18
211,3997,2024-12-21
2250,1269,2025-05-27
1660,234,2024-08-27
2610,4657,2024-12-17
2679,1670,2023-08-18
3124,3357,2023-10-06
1592,606,2024-07-09
2177,2158,2025-03-05
1086,3452,2024-08-29
1707,1349,2024-06-12
3892,2663,2023-08-22
2090,3103,2023-07-18
2598,1832,2023-08-24
2867,350,2023-10-13
1643,2259,2023-08-27
2179,4849,2024-10-12
551,4385,2024-11-12
4934,2461,2025-06-28
1128,2812,2023-10-21
69,2263,2024-02-10
3217,3264,2025-05-08
2107,2401,2024-05-05
728,2758,2024-11-11
1034,480,2024-10-08
379,4593,2024-05-31
908,4815,2024-11-09
1028,3696,2025-03-30
1203,4618,2023-10-27
1296,3580,2025-04-01
1425,184,2024-05-09
3317,3592,2025-03-10
2283,1513,2025-03-02
3328,4439,2024-06-16
885,3271,2023-10-13
926,4984,2024-04-18
4068,4104,2024-06-02
4050,2068,2024-04-01
746,4843,2023-10-31
3008,1341,2023-07-13
1788,144,2024-06-13
3186,2290,2024-05-02
503,4913,2025-01-06
588,1990,2025-05-07
4404,350,2023-07-07
3840,4920,2023-08-06
1737,3033,2023-07-14
3233,1395,2024-05-29
3835,961,2025-05-22
1474,3149,2024-12-01
3269,4068,2025-06-06
4886,3980,2024-10-02
2845,1319,2024-12-09
3433,2505,2024-06-12
1005,2596,2024-12-14
3449,4283,2024-10-07
4961,2466,2025-06-25
628,2270,2023-10-12
3030,1638,2024-04-27
438,4357,2024-02-26
1998,3820,2024-07-17
3702,3433,2025-01-09
2281,1767,2024-04-01
673,3374,2024-06-14
3109,443,2024-12-12
4740,4756,2025-04-24
4641,4990,2025-01-20
4259,1832,2025-02-18
2897,4402,2024-12-16
3850,614,2023-12-18
217,3890,2025-04-15
2137,1795,2023-10-21
4546,3486,2023-09-27
1956,398,2025-03-12
3654,2643,2025-06-02
2369,4475,2025-03-23
51,764,2024-05-08
2239,1379,2023-11-30
998,2051,2023-11-12
2088,4442,2025-06-16
1500,3788,2024-05-11
871,4108,2024-07-24
3956,1806,2024-06-05
4584,100,2023-09-17
3976,2220,2023-09-16
2498,4759,2023-08-19
2891,4896,2023-08-09
625,1998,2025-03-22
685,1121,2024-12-11
3515,3901,2025-05-21
4229,4700,2025-03-17
2343,3211,2024-08-21
3009,1775,2023-09-14
1057,2291,2024-06-24
4471,4721,2024-08-15
1083,2632,2024-04-16
1085,1245,2024-08-17
1617,3161,2025-05-07
890,835,2025-02-05
1664,3067,2024-04-26
3671,3763,2025-01-25
1178,3567,2024-07-03
2572,48,2023-07-29
4194,4157,2025-05-06
200,3655,2024-01-08
4721,4643,2023-11-03
697,666,2024-06-29
429,2430,2023-11-13
2624,2843,2024-04-12
3467,1390,2023-08-24
162,1844,2024-11-26
3142,3999,2024-11-01
1883,4114,2025-05-18
2216,2586,2024-03-23
1519,2720,2024-05-30
3720,262,2025-05-14
3005,3752,2024-01-23
4533,3213,2023-08-08
3425,3904,2024-01-04
2653,826,2023-09-27
3153,3058,2024-07-11
757,4427,2023-07-04
2093,4117,2024-09-20
1692,47,2023-07-10
44,4689,2024-07-06
2149,960,2025-01-27
3593,2619,2025-06-26
3193,2049,2024-02-10
3179,2793,2025-03-01
2528,1775,2023-08-21
4389,2946,2024-08-26
2807,4975,2024-12-30
2361,208,2025-02-10
4110,4602,2024-02-25
3189,1851,2024-03-26
2857,2577,2024-05-23
3953,2866,2024-10-10
1893,1232,2025-01-25
1015,2397,2025-02-16
4589,4099,2025-04-05
2596,2122,2025-01-16
120,3561,2023-11-06
720,4506,2024-09-23
3570,318,2024-12-23
3068,221,2023-07-16
314,328,2024-07-20
1150,4292,2024-06-12
1122,1543,2025-02-25
4040,2669,2023-09-07
4353,3164,2024-11-26
608,4896,2024-12-22
3061,663,2023-10-31
3583,3593,2023-11-07
4107,3381,2024-06-15
576,4515,2023-10-05
1125,2910,2025-06-08
3826,954,2024-03-16
4819,3365,2024-10-05
809,4387,2024-05-18
3214,2324,2024-03-11
202,4251,2025-03-14
436,204,2023-07-29
1352,4904,2023-11-11
1114,1545,2023-08-17
994,4965,2024-08-19
1360,3132,2025-04-20
2263,2321,2023-11-06
546,449,2024-09-21
4102,2384,2024-02-15
2339,3953,2024-09-03
3663,3142,2024-03-13
2241,2721,2024-09-29
4487,4078,2025-03-27
1964,4736,2024-09-11
334,4882,2024-04-20
316,2592,2024-11-11
2587,4629,2025-01-04
1842,2599,2024-06-30
4788,1743,2023-07-24
2483,2374,2023-09-27
2908,3590,2025-04-08
2520,4702,2024-11-20
761,673,2024-12-30
3242,3213,2024-12-04
1273,113,2023-12-07
1488,4184,2025-04-04
4077,3454,2024-11-25
534,957,2023-11-28
2017,2057,2024-02-03
461,2781,2024-04-09
4957,2282,2025-01-08
1122,2483,2023-10-31
3587,2516,2024-08-20
3492,4623,2024-09-19
1952,1987,2024-10-30
3149,540,2024-04-30
3666,1842,2025-01-22
3927,683,2023-12-27
1006,3901,2025-04-13
419,4716,2023-11-30
4084,2400,2023-07-25
3649,44,2025-06-17
3467,1356,2024-12-05
2578,4398,2025-05-21
4790,3876,2023-08-12
661,4606,2024-02-09
2559,3037,2024-11-30
2143,3669,2025-03-23
1849,2334,2024-06-24
1340,1533,2023-12-30
3378,2102,2025-06-16
4561,3425,2025-03-14
3016,2394,2023-09-05
3731,772,2024-11-12
1180,3026,2025-01-25
4439,3622,2024-08-03
174,2767,2024-06-10
1170,1757,2024-10-28
4681,4551,2024-03-12
3170,4378,2024-12-09
933,3498,2025-05-20
664,1211,2024-04-04
916,1576,2025-06-16
2628,3020,2025-02-27
2352,1238,2025-03-12
1947,4255,2024-04-25
92,1843,2024-03-12
2885,648,2025-02-01
4537,1589,2024-06-19
4375,1047,2025-04-02
3073,714,2025-06-01
2730,1792,2023-06-29
3149,3411,2024-02-08
485,83,2023-10-27
4000,4681,2025-05-24
3009,2832,2023-10-11
1648,2325,2024-09-30
2643,80,2024-05-08
2951,3162,2024-06-09
166,1095,2023-11-06
2688,1968,2025-06-26
3686,4947,2024-06-04
1881,944,2024-08-19
3179,1099,2025-02-16
3510,899,2024-07-19
3271,222,2023-10-15
3821,2054,2023-08-17
4612,4097,2025-02-09
3780,526,2024-02-25
2685,1139,2023-07-01
3733,3393,2024-10-30
1357,3792,2023-08-11
4818,3874,2023-08-27
4059,910,2025-04-08
2976,2043,2023-08-09
1456,1598,2024-06-03
4202,3737,2024-04-17
58,2240,2024-10-07
1916,2498,2024-08-02
1432,2157,2024-08-13
4652,1941,2023-09-23
1849,1881,2025-04-05
4416,821,2024-06-22
2809,3971,2023-10-26
3695,2683,2024-09-03
388,3847,2024-06-07
1871,3645,2023-12-27
1619,381,2024-04-22
4823,2505,2024-10-10
76,4116,2023-07-06
220,2829,2023-11-02
3118,2775,2024-07-22
2681,3886,2023-07-31
2255,1345,2024-12-24
653,2677,2024-01-07
1772,2198,2024-06-07
2704,735,2024-09-20
2064,939,2024-11-27
2764,3591,2025-01-08
632,202,2024-03-24
3869,2184,2024-05-13
3993,3167,2025-05-26
3220,1405,2024-11-03
1796,1523,2025-02-06
4510,3053,2024-01-02
721,3119,2023-10-24
1404,4235,2025-03-26
96,991,2024-02-01
4921,1955,2023-12-01
4556,912,2025-05-16
3522,2540,2024-07-02
71,1961,2025-02-06
1058,636,2024-03-05
2226,3517,2024-12-22
493,1634,2025-02-15
2258,3518,2024-10-06
3963,4609,2024-08-24
1691,2518,2024-12-12
643,1234,2024-10-28
4613,1683,2024-12-26
197,1497,2024-06-04
4274,2070,2023-11-02
4262,4898,2024-09-09
4958,3059,2024-08-17
1703,3612,2024-02-12
3945,4888,2024-04-05
1120,973,2025-01-23
4685,4806,2024-11-12
4991,4651,2025-06-06
2783,2971,2023-12-24
3996,235,2024-08-02
31,2425,2024-06-11
4343,2607,2025-03-08
4095,812,2023-12-21
4089,2724,2024-02-11
2784,3422,2023-09-01
3938,1683,2024-01-16
2451,738,2024-10-08
227,1283,2023-12-26
1069,432,2023-10-01
3342,2309,2025-05-26
1800,4280,2023-10-18
2596,895,2023-11-20
1356,685,2024-12-29
3133,3951,2025-03-02
269,2088,2024-11-14
3974,199,2024-09-05
1229,198,2024-05-24
4204,1475,2024-01-13
4286,4028,2025-01-16
2993,4570,2024-06-14
1085,4062,2024-11-30
92,2880,2023-09-10
3956,3766,2025-03-03
1035,1951,2024-10-17
1109,4726,2024-01-21
3952,4916,2025-05-31
1780,1581,2025-02-02
1648,4375,2025-02-01
993,3113,2023-10-17
2612,2567,2025-03-20
1458,1464,2024-07-28
1323,2817,2023-09-13
2123,518,2024-04-13
3487,1870,2024-10-06
844,3036,2024-04-29
3190,2062,2024-06-01
1266,94,2024-08-13
39,3996,2023-08-19
1957,658,2024-12-08
512,4653,2024-01-24
2050,3152,2025-01-06
3482,3705,2025-04-30
333,612,2025-05-26
1473,864,2024-11-06
93,4354,2024-05-09
3833,811,2025-02-23
501,4279,2025-03-10
3164,3209,2024-07-04
3746,4707,2025-01-15
213,211,2024-06-03
431,4062,2024-08-28
1651,4200,2024-10-14
586,579,2023-12-26
1914,4798,2025-03-15
2106,2762,2024-05-07
4216,214,2025-03-02
424,2029,2025-01-24
161,19,2023-09-18
745,4358,2025-02-28
2452,674,2024-05-22
4061,2286,2023-08-02
445,4277,2024-01-18
2375,3307,2025-02-25
1599,4000,2023-11-10
325,3165,2025-06-22
699,1117,2025-06-05
878,3110,2024-09-12
1490,3248,2023-07-31
1910,4447,2023-12-15
430,2298,2024-02-13
2553,2756,2024-11-14
2742,4989,2024-12-01
1109,1982,2023-09-19
2252,3896,2025-02-17
739,3817,2024-05-11
3426,845,2024-07-07
3938,4988,2025-02-06
1887,275,2025-05-18
3283,3146,2024-01-13
1858,3387,2025-03-16
3641,1923,2024-07-24
2695,1021,2024-03-30
3563,3546,2025-01-02
1538,3711,2024-12-17
4550,3188,2024-02-22
17,1438,2024-07-23
3894,4877,2024-01-29
1422,4405,2025-03-13
3451,4350,2024-02-16
4892,2393,2024-12-20
3000,678,2024-06-15
385,4908,2024-09-10
3310,2123,2024-11-13
3520,1731,2024-09-03
3569,4475,2024-06-12
4810,1510,2023-12-17
346,1398,2025-02-19
1088,4996,2023-08-29
2408,843,2025-05-01
4863,4486,2023-10-29
3711,4390,2024-02-24
3312,304,2024-03-10
548,2175,2024-09-21
217,4613,2023-11-27
3602,77,2023-07-23
4342,143,2023-07-11
2968,4197,2025-06-13
670,2362,2023-11-25
3750,130,2024-06-07
2064,4020,2024-06-27
1258,141,2025-05-21
3622,3216,2024-04-03
2774,2066,2023-11-14
637,4966,2023-10-16
4806,636,2024-08-25
2430,1584,2023-12-01
3698,493,2024-06-06
1388,186,2023-07-06
2874,4692,2025-01-06
3284,207,2025-06-11
1263,474,2023-07-11
2523,824,2024-08-18
2103,2823,2023-12-09
3495,337,2023-10-03
1423,4185,2024-03-13
2176,2416,2024-01-31
509,3687,2023-10-25
3709,1899,2023-11-01
768,2068,2025-01-17
3885,1480,2025-04-21
1371,295,2024-11-02
4511,2209,2024-05-07
2195,2654,2025-05-08
396,2439,2024-11-19
2146,1811,2025-03-12
3773,3064,2024-12-26
4092,1871,2024-08-04
3848,4119,2024-05-25
4041,4646,2023-09-26
138,1587,2024-06-05
2947,1652,2025-01-22
790,644,2024-02-08
4117,1574,2024-11-09
1498,4944,2023-11-17
4325,2576,2023-10-05
3219,3810,2024-04-18
2965,2503,2024-12-26
1755,1509,2023-10-30
4412,3091,2023-11-22
3936,277,2023-07-20
2895,1444,2025-05-03
3862,2949,2024-12-28
3551,505,2024-11-24
4807,4932,2023-11-27
2275,1775,2024-08-01
738,64,2025-06-15
4331,3364,2024-11-30
1175,3047,2024-09-24
4805,1920,2023-10-15
2447,4302,2024-09-25
3905,2841,2025-01-24
4991,1633,2024-08-03
1987,1025,2024-07-21
3200,3157,2024-06-18
2425,3552,2023-08-08
1539,4354,2025-06-13
4761,1052,2024-05-13
3453,1446,2023-08-29
2681,4574,2024-04-23
3650,2458,2023-10-19
1951,573,2025-03-02
731,4864,2023-12-10
1706,4156,2024-10-17
2721,2725,2025-01-04
1114,3207,2024-11-29
4583,2729,2025-01-22
2233,4890,2024-11-13
3517,4241,2023-07-18
2725,4106,2023-11-14
1594,1071,2024-01-23
1092,1189,2024-05-26
1665,4245,2024-04-01
1835,4713,2024-07-17
612,2894,2024-10-25
2022,15,2024-04-11
2260,1045,2023-12-23
4809,2085,2025-05-17
2967,4743,2023-12-07
260,1352,2025-04-17
3022,3877,2023-09-14
3288,1601,2024-03-14
3435,908,2024-10-02
3550,3473,2025-06-11
4020,3951,2023-08-20
929,2943,2024-05-31
1244,3299,2023-12-30
2209,1789,2024-03-20
2658,3577,2024-05-28
3163,1952,2025-03-06
2459,180,2024-10-01
4766,1414,2025-05-30
734,3486,2025-01-04
2083,378,2023-09-18
4959,4522,2024-08-21
2928,4390,2025-04-21
4825,2405,2025-04-06
1356,2286,2024-06-08
1382,3938,2023-11-20
1251,1256,2024-02-09
4598,4604,2024-03-31
3200,2008,2023-11-05
4122,3412,2024-01-21
336,3000,2024-07-26
4845,183,2024-08-27
4297,2777,2023-07-08
4641,1745,2024-08-24
2528,158,2024-12-16
3578,3218,2024-12-22
4511,1361,2023-11-17
3822,661,2023-11-18
4799,302,2024-10-26
2365,520,2024-01-19
2475,3681,2024-04-09
1447,1528,2024-07-18
62,2458,2025-06-09
4341,2923,2024-12-26
1016,1483,2023-07-26
4866,1102,2024-12-28
2493,75,2023-08-04
3560,4431,2024-05-29
3962,552,2025-05-07
2732,1817,2025-02-05
3590,1887,2025-01-28
171,2562,2025-06-06
4942,1474,2024-07-28
2704,1905,2024-04-17
4690,4418,2024-11-03
3320,1930,2024-05-29
608,644,2024-08-01
3087,4015,2024-11-03
4373,1341,2024-09-12
1225,2896,2025-06-09
3529,2248,2024-03-23
1610,910,2024-06-04
4444,4297,2024-08-22
1619,4407,2025-05-29
1564,479,2024-10-28
4767,514,2024-02-11
743,686,2024-03-19
1172,973,2024-08-12
96,3166,2025-04-20
2660,2879,2025-03-14
4133,3050,2023-10-23
4372,2072,2023-09-26
3105,1560,2024-10-04
1845,3140,2023-09-21
2491,4520,2025-02-26
2734,4230,2023-11-06
533,758,2024-08-08
957,438,2024-10-19
4362,4543,2025-02-14
1683,4585,2024-02-14
892,3906,2024-10-16
4235,1344,2025-04-09
2473,2185,2025-01-29
3735,791,2024-04-05
4084,1552,2025-02-05
239,252,2024-02-01
4236,3753,2024-09-09
4719,3296,2025-01-17
4317,4273,2023-08-24
4364,4437,2025-05-23
1857,3525,2023-12-20
4006,4831,2023-11-29
3493,3114,2024-01-01
4580,3065,2024-11-23
3882,277,2023-08-10
1978,3917,2023-07-18
1612,4219,2025-01-14
1727,2934,2024-12-11
3086,2131,2025-06-20
919,109,2024-09-11
2894,3660,2023-08-30
2710,717,2024-06-07
3402,3863,2024-10-05
3950,2000,2023-12-11
1072,2401,2025-01-23
4675,1236,2025-01-17
522,4955,2023-08-13
2830,1732,2024-02-13
2976,450,2025-03-28
2865,4844,2024-09-27
3127,3883,2024-08-08
2904,469,2024-12-29
1209,205,2024-01-07
4780,1819,2023-10-28
2072,3605,2025-01-02
661,439,2025-01-10
4141,2168,2025-02-15
4577,432,2024-09-08
658,3485,2024-01-21
3593,2027,2024-03-16
3726,3374,2025-06-15
3165,2589,2023-10-11
768,4601,2023-11-12
2960,3434,2025-02-02
3786,3684,2025-05-06
1793,1862,2023-10-14
4343,3310,2024-03-12
1603,1523,2025-04-26
4961,832,2023-08-13
2713,2152,2024-04-27
3932,1496,2024-12-01
574,2252,2023-11-06
3648,1238,2025-01-03
373,1141,2024-07-30
1317,4552,2023-12-23
3323,548,2025-06-25
4397,4469,2023-12-06
1757,3094,2024-12-18
2870,4605,2023-10-23
2872,3370,2025-06-04
4851,4188,2024-01-30
394,4149,2024-03-04
940,2144,2024-09-19
757,1738,2024-03-29
2929,2316,2024-12-26
4624,764,2024-12-27
565,4453,2025-03-08
3583,4941,2023-06-30
2858,4185,2025-02-20
4176,2002,2025-05-28
493,4241,2024-11-27
2746,3976,2023-12-22
1329,3885,2024-02-10
148,3849,2024-08-01
3934,3044,2023-10-05
1967,528,2023-12-10
2004,635,2025-03-21
118,4166,2025-04-14
4791,4391,2024-04-28
2962,4348,2024-02-26
2045,484,2023-12-23
3465,2166,2025-01-23
519,4445,2023-08-16
859,1855,2024-03-16
1306,884,2024-01-22
1094,4796,2024-06-05
2567,1975,2024-06-16
2368,1637,2023-10-08
2221,3236,2025-06-02
341,4190,2024-08-18
3358,3718,2023-12-02
3811,4341,2025-03-10
814,1335,2023-12-24
4317,2689,2023-07-06
3578,1107,2024-01-18
3569,3742,2023-12-22
